product_id,product_name,category,subcategory,brand,sku,price,cost_price,profit_margin,stock_quantity,reorder_level,supplier_id,manufacturer,weight_kg,dimensions,color,material,warranty_months,rating,reviews_count,is_active,date_added,last_updated,tags,description,features,metadata_seasonal,metadata_limited_edition,metadata_bestseller,metadata_new_arrival
PROD1066,KitchenAid Cookware Plus,Home & Kitchen,Cookware,KitchenAid,SKU-68929-353,627.0,406.51,35.17,72,16,SUPP151,KitchenAid,5.88,59x88x63cm,Silver,Plastic,24,4.9,2616,True,2024-11-27,2026-02-07T20:30:35.794092,"[""home & kitchen"", ""cookware"", ""kitchenaid""]",High-quality cookware from KitchenAid,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,True,True,False
PROD1067,Puma Athletic Apparel Elite,Sports,Athletic Apparel,Puma,SKU-56254-149,264.0,209.44,20.67,25,28,SUPP606,Puma,11.99,93x96x70cm,Red,Metal,36,4.1,1761,False,2024-04-08,2026-02-07T20:30:35.794159,"[""sports"", ""athletic apparel"", ""puma""]",High-quality athletic apparel from Puma,"[""Premium Metal construction"", ""Advanced technology"", ""Eco-friendly design""]",False,False,False,False
PROD1068,Dell Accessories Max,Electronics,Accessories,Dell,SKU-91689-796,1433.0,988.87,30.99,312,17,SUPP231,Dell,19.5,60x57x53cm,Silver,Wood,36,4.5,3261,False,2025-04-10,2026-02-07T20:30:35.794224,"[""electronics"", ""accessories"", ""dell""]",High-quality accessories from Dell,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Energy efficient design""]",True,True,True,False
PROD1069,NARS Personal Care Premium,Beauty,Personal Care,NARS,SKU-49221-707,183.0,124.18,32.14,172,42,SUPP948,NARS,10.24,72x100x82cm,Gold,Wood,36,3.9,272,True,2024-09-21,2026-02-07T20:30:35.794288,"[""beauty"", ""personal care"", ""nars""]",High-quality personal care from NARS,"[""Premium Wood construction"", ""Innovative technology"", ""Sustainable design""]",True,False,False,False
PROD1070,Microsoft Accessories Premium,Electronics,Accessories,Microsoft,SKU-91230-893,1482.0,1031.61,30.39,430,34,SUPP251,Microsoft,16.45,41x14x83cm,Gold,Wood,12,3.4,7225,True,2025-11-12,2026-02-07T20:30:35.794348,"[""electronics"", ""accessories"", ""microsoft""]",High-quality accessories from Microsoft,"[""Premium Wood construction"", ""Innovative technology"", ""Energy efficient design""]",False,True,False,False
PROD1071,Columbia Athletic Apparel Plus,Sports,Athletic Apparel,Columbia,SKU-32699-570,369.0,256.7,30.43,467,44,SUPP450,Columbia,10.97,96x97x92cm,Silver,Leather,36,4.2,3150,True,2025-06-09,2026-02-07T20:30:35.794407,"[""sports"", ""athletic apparel"", ""columbia""]",High-quality athletic apparel from Columbia,"[""Premium Leather construction"", ""Innovative technology"", ""Sustainable design""]",False,True,False,False
PROD1072,Zara Watches Max,Fashion,Watches,Zara,SKU-61712-938,457.0,285.34,37.56,176,19,SUPP397,Zara,0.94,20x54x66cm,Blue,Wood,36,4.5,3505,True,2025-06-01,2026-02-07T20:30:35.794469,"[""fashion"", ""watches"", ""zara""]",High-quality watches from Zara,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,True,True,False
PROD1073,Adidas Outdoor Premium,Sports,Outdoor,Adidas,SKU-99285-889,81.0,55.3,31.73,70,10,SUPP663,Adidas,19.56,30x62x93cm,Black,Leather,60,4.0,3267,True,2025-12-25,2026-02-07T20:30:35.794554,"[""sports"", ""outdoor"", ""adidas""]",High-quality outdoor from Adidas,"[""Premium Leather construction"", ""Innovative technology"", ""Eco-friendly design""]",True,True,True,False
PROD1074,Microsoft Laptop Pro,Electronics,Laptops,Microsoft,SKU-84443-717,1113.0,862.96,22.47,54,31,SUPP391,Microsoft,9.14,92x79x77cm,Silver,Plastic,60,4.8,2198,False,2025-12-07,2026-02-07T20:30:35.794617,"[""electronics"", ""laptops"", ""microsoft""]",High-quality laptops from Microsoft,"[""Premium Plastic construction"", ""Innovative technology"", ""Energy efficient design""]",True,False,True,False
PROD1075,IKEA Appliances Max,Home & Kitchen,Appliances,IKEA,SKU-77538-435,875.0,631.92,27.78,44,35,SUPP785,IKEA,2.0,27x71x51cm,Blue,Leather,24,3.0,6284,True,2024-11-13,2026-02-07T20:30:35.794686,"[""home & kitchen"", ""appliances"", ""ikea""]",High-quality appliances from IKEA,"[""Premium Leather construction"", ""Innovative technology"", ""Eco-friendly design""]",False,False,True,False
PROD1076,IKEA Appliances Elite,Home & Kitchen,Appliances,IKEA,SKU-48671-476,515.0,388.29,24.6,314,24,SUPP324,IKEA,19.15,71x29x68cm,Gold,Plastic,36,3.8,8998,False,2025-04-30,2026-02-07T20:30:35.794752,"[""home & kitchen"", ""appliances"", ""ikea""]",High-quality appliances from IKEA,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Sustainable design""]",True,True,True,False
PROD1077,Nike Team Sports Pro,Sports,Team Sports,Nike,SKU-78202-552,323.0,228.47,29.27,59,23,SUPP834,Nike,11.7,21x75x67cm,Silver,Metal,12,3.9,8409,False,2024-07-05,2026-02-07T20:30:35.794839,"[""sports"", ""team sports"", ""nike""]",High-quality team sports from Nike,"[""Premium Metal construction"", ""Innovative technology"", ""Sustainable design""]",True,False,False,False
PROD1078,L'Oreal Fragrances Premium,Beauty,Fragrances,L'Oreal,SKU-71875-132,196.0,120.1,38.72,146,36,SUPP284,L'Oreal,15.4,92x92x63cm,Black,Plastic,36,5.0,6266,False,2025-08-07,2026-02-07T20:30:35.794887,"[""beauty"", ""fragrances"", ""l'oreal""]",High-quality fragrances from L'Oreal,"[""Premium Plastic construction"", ""Innovative technology"", ""Eco-friendly design""]",True,True,False,False
PROD1079,Reebok Athletic Apparel Plus,Sports,Athletic Apparel,Reebok,SKU-79721-488,267.0,196.16,26.53,421,24,SUPP353,Reebok,9.27,29x45x34cm,Blue,Wood,12,3.1,6868,True,2024-04-01,2026-02-07T20:30:35.794927,"[""sports"", ""athletic apparel"", ""reebok""]",High-quality athletic apparel from Reebok,"[""Premium Wood construction"", ""Advanced technology"", ""Energy efficient design""]",True,True,True,False
PROD1080,HP Laptop Elite,Electronics,Laptops,HP,SKU-85511-426,1198.0,752.38,37.2,295,48,SUPP891,HP,13.48,51x40x48cm,White,Fabric,24,5.0,8540,True,2024-03-13,2026-02-07T20:30:35.794967,"[""electronics"", ""laptops"", ""hp""]",High-quality laptops from HP,"[""Premium Fabric construction"", ""Innovative technology"", ""Eco-friendly design""]",False,True,True,False
PROD1081,NARS Personal Care Max,Beauty,Personal Care,NARS,SKU-49306-485,288.0,212.91,26.07,94,44,SUPP584,NARS,4.9,38x48x100cm,White,Leather,24,4.6,944,False,2025-07-04,2026-02-07T20:30:35.795018,"[""beauty"", ""personal care"", ""nars""]",High-quality personal care from NARS,"[""Premium Leather construction"", ""Innovative technology"", ""Sustainable design""]",True,False,True,False
PROD1082,Ninja Table Pro,Home & Kitchen,Furniture,Ninja,SKU-15183-994,949.0,620.35,34.63,37,22,SUPP923,Ninja,15.26,95x81x37cm,Red,Wood,60,3.4,5455,True,2024-08-02,2026-02-07T20:30:35.795056,"[""home & kitchen"", ""furniture"", ""ninja""]",High-quality furniture from Ninja,"[""Premium Wood construction"", ""Advanced technology"", ""Energy efficient design""]",True,True,False,True
PROD1083,Puma Outdoor Premium,Sports,Outdoor,Puma,SKU-44283-468,268.0,189.4,29.33,262,41,SUPP577,Puma,2.06,70x50x36cm,Silver,Fabric,36,3.6,749,True,2025-09-29,2026-02-07T20:30:35.795094,"[""sports"", ""outdoor"", ""puma""]",High-quality outdoor from Puma,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Energy efficient design""]",True,False,False,False
PROD1084,Adidas Accessories Premium,Fashion,Accessories,Adidas,SKU-94108-857,305.0,229.56,24.73,251,39,SUPP272,Adidas,14.68,55x31x27cm,Gold,Leather,60,3.4,8882,True,2024-09-18,2026-02-07T20:30:35.795132,"[""fashion"", ""accessories"", ""adidas""]",High-quality accessories from Adidas,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Energy efficient design""]",True,True,True,False
PROD1085,Louis Vuitton T-Shirt Pro,Fashion,Clothing,Louis Vuitton,SKU-96413-599,770.0,557.15,27.64,8,10,SUPP644,Louis Vuitton,11.08,11x12x77cm,Blue,Wood,36,4.1,4697,True,2024-04-08,2026-02-07T20:30:35.795170,"[""fashion"", ""clothing"", ""louis vuitton""]",High-quality clothing from Louis Vuitton,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,True,True,True
PROD1086,Adidas Outdoor Premium,Sports,Outdoor,Adidas,SKU-63218-570,166.0,125.99,24.1,289,25,SUPP813,Adidas,4.59,97x20x93cm,Silver,Plastic,12,3.2,6213,False,2025-12-02,2026-02-07T20:30:35.795207,"[""sports"", ""outdoor"", ""adidas""]",High-quality outdoor from Adidas,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",True,True,True,False
PROD1087,Clinique Fragrances Premium,Beauty,Fragrances,Clinique,SKU-46749-656,263.0,160.25,39.07,288,12,SUPP283,Clinique,18.58,50x12x36cm,Gold,Plastic,24,4.5,6525,True,2024-08-05,2026-02-07T20:30:35.795243,"[""beauty"", ""fragrances"", ""clinique""]",High-quality fragrances from Clinique,"[""Premium Plastic construction"", ""Innovative technology"", ""Energy efficient design""]",True,False,False,False
PROD1088,Gucci Dress Max,Fashion,Clothing,Gucci,SKU-61996-892,200.0,133.62,33.19,167,11,SUPP749,Gucci,5.54,67x72x39cm,Red,Wood,36,4.1,6150,False,2025-12-11,2026-02-07T20:30:35.795292,"[""fashion"", ""clothing"", ""gucci""]",High-quality clothing from Gucci,"[""Premium Wood construction"", ""Advanced technology"", ""Sustainable design""]",False,True,False,False
PROD1089,Sony Phone Elite,Electronics,Smartphones,Sony,SKU-10680-415,1757.0,1165.48,33.67,227,33,SUPP879,Sony,5.47,26x21x33cm,Black,Plastic,60,3.9,9088,False,2024-04-25,2026-02-07T20:30:35.795330,"[""electronics"", ""smartphones"", ""sony""]",High-quality smartphones from Sony,"[""Premium Plastic construction"", ""Advanced technology"", ""Energy efficient design""]",True,False,True,False
PROD1090,IKEA Home Decor Elite,Home & Kitchen,Home Decor,IKEA,SKU-28198-375,186.0,130.99,29.58,154,27,SUPP604,IKEA,3.0,31x65x45cm,White,Leather,60,3.6,1260,True,2024-11-28,2026-02-07T20:30:35.795368,"[""home & kitchen"", ""home decor"", ""ikea""]",High-quality home decor from IKEA,"[""Premium Leather construction"", ""Innovative technology"", ""Energy efficient design""]",False,True,False,False
PROD1091,Ninja Table Premium,Home & Kitchen,Furniture,Ninja,SKU-49378-428,982.0,654.94,33.31,308,22,SUPP590,Ninja,6.35,60x50x47cm,White,Wood,60,4.9,3971,True,2024-09-09,2026-02-07T20:30:35.795404,"[""home & kitchen"", ""furniture"", ""ninja""]",High-quality furniture from Ninja,"[""Premium Wood construction"", ""Innovative technology"", ""Eco-friendly design""]",False,False,True,True
PROD1092,Gucci Jewelry Premium,Fashion,Jewelry,Gucci,SKU-98208-611,844.0,641.05,24.05,71,50,SUPP410,Gucci,4.92,94x29x64cm,Blue,Plastic,60,3.1,9796,False,2025-01-24,2026-02-07T20:30:35.795440,"[""fashion"", ""jewelry"", ""gucci""]",High-quality jewelry from Gucci,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,True,False,False
PROD1093,Columbia Equipment Pro,Sports,Equipment,Columbia,SKU-94545-793,115.0,83.88,27.06,331,35,SUPP870,Columbia,6.7,65x23x11cm,Red,Plastic,12,3.5,8366,True,2025-06-14,2026-02-07T20:30:35.795478,"[""sports"", ""equipment"", ""columbia""]",High-quality equipment from Columbia,"[""Premium Plastic construction"", ""Innovative technology"", ""Eco-friendly design""]",False,False,True,False
PROD1094,Apple Wearables Elite,Electronics,Wearables,Apple,SKU-78303-594,712.5,471.94,33.76,178,40,SUPP199,Apple,8.82,99x67x50cm,White,Leather,12,3.6,1885,True,2025-11-15,2026-02-07T20:30:35.795515,"[""electronics"", ""wearables"", ""apple""]",High-quality wearables from Apple,"[""Premium Leather construction"", ""Innovative technology"", ""Sustainable design""]",True,True,True,False
PROD1095,Under Armour Outdoor Elite,Sports,Outdoor,Under Armour,SKU-13826-855,125.0,91.01,27.19,314,22,SUPP560,Under Armour,11.88,59x10x100cm,Blue,Leather,24,3.4,1025,True,2024-11-16,2026-02-07T20:30:35.795551,"[""sports"", ""outdoor"", ""under armour""]",High-quality outdoor from Under Armour,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Energy efficient design""]",False,False,True,False
PROD1096,Dyson Home Decor Premium,Home & Kitchen,Home Decor,Dyson,SKU-32613-933,901.8,604.56,32.96,344,29,SUPP729,Dyson,11.84,96x27x50cm,Red,Leather,12,3.5,1916,True,2024-06-12,2026-02-07T20:30:35.795588,"[""home & kitchen"", ""home decor"", ""dyson""]",High-quality home decor from Dyson,"[""Premium Leather construction"", ""Innovative technology"", ""Sustainable design""]",True,False,False,False
PROD1097,Puma Athletic Apparel Elite,Sports,Athletic Apparel,Puma,SKU-34523-422,314.0,198.88,36.66,431,38,SUPP734,Puma,1.17,55x11x72cm,White,Fabric,24,3.4,6290,False,2024-11-20,2026-02-07T20:30:35.795623,"[""sports"", ""athletic apparel"", ""puma""]",High-quality athletic apparel from Puma,"[""Premium Fabric construction"", ""Innovative technology"", ""Sustainable design""]",False,False,False,False
PROD1098,Apple Accessories Max,Electronics,Accessories,Apple,SKU-74921-662,549.0,347.87,36.64,261,17,SUPP686,Apple,2.37,79x56x79cm,Red,Leather,12,4.5,7231,True,2024-11-08,2026-02-07T20:30:35.795659,"[""electronics"", ""accessories"", ""apple""]",High-quality accessories from Apple,"[""Premium Leather construction"", ""Innovative technology"", ""Energy efficient design""]",True,False,True,False
PROD1099,Ninja Chair Plus,Home & Kitchen,Furniture,Ninja,SKU-90760-242,855.0,617.35,27.8,401,23,SUPP933,Ninja,4.22,17x82x54cm,White,Leather,36,4.2,2758,True,2024-07-18,2026-02-07T20:30:35.795698,"[""home & kitchen"", ""furniture"", ""ninja""]",High-quality furniture from Ninja,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,False,True,False
PROD1100,MAC Cleanser Plus,Beauty,Skincare,MAC,SKU-61472-601,147.0,109.12,25.77,72,46,SUPP747,MAC,5.45,63x58x67cm,Gold,Metal,12,4.3,1525,False,2025-07-11,2026-02-07T20:30:35.795736,"[""beauty"", ""skincare"", ""mac""]",High-quality skincare from MAC,"[""Premium Metal construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,False,False,True
PROD1101,IKEA Lighting Elite,Home & Kitchen,Lighting,IKEA,SKU-66314-944,814.0,617.94,24.09,108,41,SUPP374,IKEA,6.53,46x53x80cm,White,Leather,24,4.1,7951,True,2024-09-01,2026-02-07T20:30:35.795771,"[""home & kitchen"", ""lighting"", ""ikea""]",High-quality lighting from IKEA,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Energy efficient design""]",True,True,False,False
PROD1102,H&M Watches Elite,Fashion,Watches,H&M,SKU-95798-469,402.0,311.5,22.51,128,15,SUPP480,H&M,13.32,93x31x16cm,Black,Fabric,60,4.3,3836,False,2025-08-05,2026-02-07T20:30:35.795807,"[""fashion"", ""watches"", ""h&m""]",High-quality watches from H&M,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Energy efficient design""]",True,True,True,False
PROD1103,Adidas Jewelry Pro,Fashion,Jewelry,Adidas,SKU-40008-492,406.0,299.96,26.12,45,16,SUPP205,Adidas,6.34,48x27x58cm,Black,Leather,24,4.3,2340,True,2026-02-03,2026-02-07T20:30:35.795843,"[""fashion"", ""jewelry"", ""adidas""]",High-quality jewelry from Adidas,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Sustainable design""]",True,True,False,False
PROD1104,H&M Boots Elite,Fashion,Footwear,H&M,SKU-66280-422,94.0,67.48,28.21,405,18,SUPP353,H&M,5.61,20x41x80cm,Silver,Leather,36,4.6,439,True,2025-07-21,2026-02-07T20:30:35.795880,"[""fashion"", ""footwear"", ""h&m""]",High-quality footwear from H&M,"[""Premium Leather construction"", ""Advanced technology"", ""Sustainable design""]",True,False,False,False
PROD1105,H&M Watches Plus,Fashion,Watches,H&M,SKU-51480-235,376.0,292.43,22.23,198,46,SUPP530,H&M,7.37,97x32x70cm,Silver,Plastic,12,3.0,1106,True,2025-06-24,2026-02-07T20:30:35.795916,"[""fashion"", ""watches"", ""h&m""]",High-quality watches from H&M,"[""Premium Plastic construction"", ""Innovative technology"", ""Energy efficient design""]",True,True,False,False
PROD1106,Puma Athletic Apparel Pro,Sports,Athletic Apparel,Puma,SKU-36633-927,172.0,106.08,38.33,79,44,SUPP434,Puma,7.88,91x93x97cm,Red,Plastic,12,3.6,7167,True,2024-04-02,2026-02-07T20:30:35.795951,"[""sports"", ""athletic apparel"", ""puma""]",High-quality athletic apparel from Puma,"[""Premium Plastic construction"", ""Advanced technology"", ""Energy efficient design""]",True,False,True,False
PROD1107,Under Armour Resistance Bands Plus,Sports,Fitness,Under Armour,SKU-78551-629,389.0,234.28,39.77,400,26,SUPP270,Under Armour,7.5,44x25x13cm,Silver,Leather,36,4.6,4456,True,2025-05-25,2026-02-07T20:30:35.795987,"[""sports"", ""fitness"", ""under armour""]",High-quality fitness from Under Armour,"[""Premium Leather construction"", ""Innovative technology"", ""Sustainable design""]",True,False,False,False
PROD1108,Lenovo Wearables Max,Electronics,Wearables,Lenovo,SKU-76692-102,622.0,457.06,26.52,22,10,SUPP350,Lenovo,1.02,56x59x29cm,White,Plastic,24,4.9,579,False,2025-06-14,2026-02-07T20:30:35.796023,"[""electronics"", ""wearables"", ""lenovo""]",High-quality wearables from Lenovo,"[""Premium Plastic construction"", ""Advanced technology"", ""Eco-friendly design""]",True,False,False,False
PROD1109,Sony Accessories Premium,Electronics,Accessories,Sony,SKU-70960-986,1678.0,1336.16,20.37,144,29,SUPP435,Sony,1.82,68x11x57cm,Black,Leather,24,3.6,4979,True,2024-06-18,2026-02-07T20:30:35.796060,"[""electronics"", ""accessories"", ""sony""]",High-quality accessories from Sony,"[""Premium Leather construction"", ""Innovative technology"", ""Eco-friendly design""]",False,True,True,False
PROD1110,Estee Lauder Cleanser Max,Beauty,Skincare,Estee Lauder,SKU-50306-206,24.0,14.41,39.96,105,43,SUPP343,Estee Lauder,8.45,17x28x45cm,Gold,Leather,12,3.1,3792,False,2025-03-27,2026-02-07T20:30:35.796096,"[""beauty"", ""skincare"", ""estee lauder""]",High-quality skincare from Estee Lauder,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,True,True,False
PROD1111,Clinique Cleanser Pro,Beauty,Skincare,Clinique,SKU-52762-425,141.0,91.96,34.78,231,27,SUPP339,Clinique,1.59,35x27x84cm,Blue,Fabric,12,3.3,2693,False,2025-08-26,2026-02-07T20:30:35.796133,"[""beauty"", ""skincare"", ""clinique""]",High-quality skincare from Clinique,"[""Premium Fabric construction"", ""Innovative technology"", ""Eco-friendly design""]",False,True,False,True
PROD1112,Zara Watches Max,Fashion,Watches,Zara,SKU-52964-251,96.0,70.98,26.06,46,25,SUPP464,Zara,7.99,16x96x48cm,White,Plastic,36,4.6,2848,True,2024-08-15,2026-02-07T20:30:35.796169,"[""fashion"", ""watches"", ""zara""]",High-quality watches from Zara,"[""Premium Plastic construction"", ""Innovative technology"", ""Eco-friendly design""]",True,True,False,False
PROD1113,Nike T-Shirt Plus,Fashion,Clothing,Nike,SKU-86823-365,151.0,111.33,26.27,469,14,SUPP122,Nike,19.94,35x92x66cm,Red,Plastic,24,3.2,5432,True,2024-06-12,2026-02-07T20:30:35.796208,"[""fashion"", ""clothing"", ""nike""]",High-quality clothing from Nike,"[""Premium Plastic construction"", ""Advanced technology"", ""Eco-friendly design""]",True,True,False,True
PROD1114,L'Oreal Haircare Elite,Beauty,Haircare,L'Oreal,SKU-90492-734,115.0,75.44,34.4,315,25,SUPP762,L'Oreal,5.97,62x80x71cm,Black,Metal,12,3.2,6275,True,2025-01-31,2026-02-07T20:30:35.796246,"[""beauty"", ""haircare"", ""l'oreal""]",High-quality haircare from L'Oreal,"[""Premium Metal construction"", ""Innovative technology"", ""Energy efficient design""]",True,True,False,False
